IS_name	itr1_start_pos	itr1_end_pos	itr2_start_pos	itr2_end_pos	description
IS_length_2830-IPR024568_1133_1322-IPR024568_1121_1313-IPR001352_1112_1979-IPR004641_1130_1958-IPR004641_1112_1982-IPR004641_1112_1985-IPR012337_1346_1979-IPR036397_1358_1988-IPR024567_1343_1988-IPR024567_1352_1961-PTHR10954:SF12_1112_1979	1	39	2785	2830	IPR001352:Ribonuclease HII/HIII;IPR004641:Ribonuclease HIII;IPR012337:Ribonuclease H-like superfamily;IPR024567:Ribonuclease HII/HIII domain;IPR024568:Ribonuclease HIII, N-terminal;IPR036397:Ribonuclease H superfamily;PTHR10954:SF12:RIBONUCLEASE HIII
IS_length_1848-IPR008490_299_503-IPR025668_1343_1700-PTHR33408_152_1709	1	38	1811	1848	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_702-IPR002559_15_402-PTHR30007:SF0_12_432	1	48	657	702	IPR002559:Transposase, IS4-like;PTHR30007:SF0:TRANSPOSASE
IS_length_1252-IPR036515_416_800-IPR036515_395_758-PTHR33360_401_764-IPR002686_416_752-IPR002686_434_752	1	26	1227	1252	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_2980-IPR012337_98_554-IPR036397_95_569	1	27	2951	2980	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2964-IPR012337_185_392-IPR002559_158_362-IPR012337_2599_2806-IPR002559_2572_2776	1	33	2932	2964	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily
IS_length_1492-IPR002686_838_1183-IPR002686_793_1189-IPR036515_784_1315-IPR036515_823_1207-PTHR36966_883_1243	1	40	1462	1492	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_1031-IPR001207_423_921	1	32	1005	1031	IPR001207:Transposase, mutator type
IS_length_1323-IPR002560_466_1177-IPR032877_271_409-IPR029261_118_244-PTHR33498_88_1180	1	26	1298	1323	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain;IPR029261:Transposase IS204/IS1001/IS1096/IS1165, zinc-finger;IPR032877:Transposase IS204/IS1001/IS1096/IS1165, helix-turn-helix domain;PTHR33498:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1557
IS_length_1121-PTHR36966_275_761-IPR036515_332_770-IPR036515_320_773-IPR002686_344_767	1	27	1094	1121	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_2645-IPR012337_2000_2531-IPR036397_1994_2561	1	33	2614	2645	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2403-PTHR46889_45_231-IPR036397_42_243-IPR012337_45_228-IPR036397_635_842-PTHR46889_296_836-IPR012337_623_824-IPR002514_901_1126-IPR027806_1695_2124-IPR012337_2217_2337	1	40	2377	2403	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR027806:Harbinger transposase-derived nuclease domain;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1457-IPR012337_913_1396-PTHR42648:SF3_739_1411-PTHR42648:SF3_592_721-PTHR42648_592_721-PTHR42648_739_1411-IPR036397_913_1402	1	50	1430	1457	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR42648:SF3:TRANSPOSASE INSK FOR INSERTION SEQUENCE ELEMENT IS150-RELATED;PTHR42648:TRANSPOSASE, PUTATIVE-RELATED
IS_length_840-IPR036515_122_659-IPR036515_122_578-IPR002686_161_425-IPR002686_146_482-PTHR36966_128_623	1	27	813	840	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_2015-IPR012337_1130_1607-IPR036397_1127_1613-PTHR46889_773_1616	1	33	1982	2015	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2595-IPR002514_179_401-IPR002514_2155_2377	1	36	2560	2595	IPR002514:Transposase IS3/IS911family
IS_length_1910-IPR027805_185_305-IPR027805_1586_1706	1	31	1885	1910	IPR027805:Transposase, Helix-turn-helix domain
IS_length_2274-IPR012337_288_804-IPR036397_282_804	1	28	2248	2274	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2510-IPR001207_0_87-PTHR33055_667_1075-IPR002525_697_1075-PTHR33055:SF10_667_1075-IPR001207_1591_2023-IPR001207_1594_2029-IPR001207_1639_1711-IPR001207_2255_2453-IPR001207_2255_2447	1	37	2474	2510	IPR001207:Transposase, mutator type;IPR002525:Transposase, IS111A/IS1328/IS1533, N-terminal;PTHR33055:SF10:PUTATIVE TRANSPOSASE FOR IS117-RELATED;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A
IS_length_2205-IPR013762_1518_2052	1	48	2166	2205	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1452-IPR001207_173_1301-IPR001207_200_1310	1	35	1420	1452	IPR001207:Transposase, mutator type
IS_length_1530-IPR002514_240_453-IPR012337_941_1427-PTHR46889_665_1439-IPR036397_947_1427	1	26	1505	1530	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1629-IPR002559_414_1068-IPR012337_291_1083-PTHR37529_102_1284-IPR024473_87_360	1	32	1603	1629	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;IPR024473:Transposase, IS4, N-terminal;PTHR37529:TRANSPOSASE INSG FOR INSERTION SEQUENCE ELEMENT IS4-RELATED
IS_length_1477-PTHR46889_589_1402-IPR036397_907_1396-IPR012337_904_1390	1	26	1447	1477	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1540-IPR012337_530_1010-PTHR35004_578_1058-IPR036397_530_1016	1	32	1509	1540	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_589-IPR036515_124_463-IPR036515_112_481-IPR002686_121_448-IPR002686_136_382-PTHR36966_67_457	1	27	562	589	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_2619-IPR012337_584_1028-IPR036397_590_1076-PTHR35004_137_1412	1	40	2592	2619	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_2480-IPR013762_653_1031	1	46	2435	2480	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1244-IPR002560_922_1183	1	32	1216	1244	IPR002560:Transposase IS204/IS1001/IS1096/IS1165, DDE domain
IS_length_2017-IPR013762_863_1424	1	30	1975	2017	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2095-IPR013762_408_942	1	49	2064	2095	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_733-IPR036515_139_607-IPR036515_157_592-IPR002686_151_580-IPR002686_157_580-PTHR36966_118_586	1	42	695	733	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_753-IPR002686_184_592-IPR002686_196_586-IPR036515_172_616-IPR036515_190_604-PTHR36966_142_601	1	31	718	753	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_2738-IPR013762_1055_1595-IPR013762_2277_2733	1	41	2710	2738	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1445-IPR012337_184_667-PTHR46889_73_703-IPR036397_193_724-IPR002514_1008_1260	1	37	1419	1445	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1527-IPR013762_921_1446	1	27	1501	1527	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_753-PTHR33360_133_496-IPR036515_130_490-IPR036515_148_529-PTHR33360:SF2_133_496-IPR002686_139_484-IPR002686_142_484	1	29	725	753	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:SF2:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1926-IPR012337_1148_1661-IPR017894_836_998-PTHR35004_839_1715-IPR036397_1139_1592-PTHR35004:SF6_839_1715	1	27	1883	1926	IPR012337:Ribonuclease H-like superfamily;IPR017894:HTH domain, IS21 transposase-type;IPR036397:Ribonuclease H superfamily;PTHR35004:SF6:TRANSPOSASE RV3428C-RELATED;PTHR35004:TRANSPOSASE RV3428C-RELATED
IS_length_1104-IPR036397_522_990-PTHR42648_84_975-IPR012337_408_981	1	34	1065	1104	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR42648:TRANSPOSASE, PUTATIVE-RELATED
IS_length_670-IPR002686_98_485-IPR002686_107_485-PTHR36966_59_485-IPR036515_80_494-IPR036515_77_509	1	33	638	670	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR36966:REP-ASSOCIATED TYROSINE TRANSPOSASE
IS_length_834-IPR025161_397_556-PTHR46637_370_601	1	35	805	834	IPR025161:Putative transposase IS4/IS5 family;PTHR46637:TIS1421-TRANSPOSASE PROTEIN A
IS_length_2711-IPR013762_1485_2010	1	27	2685	2711	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_973-IPR025668_426_831	1	26	940	973	IPR025668:Transposase DDE domain
IS_length_1327-IPR036397_515_1001-PTHR42648_179_995-IPR012337_503_1016	1	38	1302	1327	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR42648:TRANSPOSASE, PUTATIVE-RELATED
IS_length_1502-IPR025668_110_443	1	41	1474	1502	IPR025668:Transposase DDE domain
IS_length_1204-IPR025246_91_220-IPR036397_682_1141-PTHR10948_88_1132-IPR012337_676_1126	1	32	1162	1204	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_2676-IPR013762_1499_2042	1	38	2639	2676	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1001-IPR024463_220_418-IPR024474_445_580	1	26	975	1001	IPR024463:Transposase TnpC, homeodomain;IPR024474:Transposase IS66, zinc-finger binding domain of
IS_length_2215-IPR036397_18_486-IPR012337_39_477-IPR036397_1725_2193-IPR012337_1746_2184	1	42	2170	2215	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_2400-IPR008878_305_575-IPR024463_850_1111-IPR004291_1294_2137	1	47	2367	2400	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain
IS_length_1663-IPR013762_575_1100	1	28	1635	1663	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_961-IPR025668_346_799	1	28	918	961	IPR025668:Transposase DDE domain
IS_length_2409-IPR013762_1275_1821	1	28	2382	2409	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1666-IPR013762_1012_1534	1	34	1634	1666	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1678-IPR012337_369_849-PTHR46889_51_864-IPR036397_378_855-IPR002514_902_1064	1	26	1634	1678	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_1547-IPR013762_657_1200	1	27	1521	1547	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1468-IPR013762_761_1355	1	26	1443	1468	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1041-IPR002686_425_779-IPR002686_425_779-PTHR33360_398_788-IPR036515_398_779-IPR036515_398_794-PTHR33360:SF2_398_788	1	33	1009	1041	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:SF2:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1019-IPR013762_384_948	1	31	988	1019	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2666-IPR002525_233_662-IPR003346_896_1121-PTHR33055_212_1298	1	32	2633	2666	IPR002525:Transposase, IS111A/IS1328/IS1533, N-terminal;IPR003346:Transposase, IS116/IS110/IS902;PTHR33055:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1111A
IS_length_1034-PTHR34322_1_550-IPR002686_31_373-IPR002686_46_373-IPR036515_4_511-IPR036515_34_388	1	46	1000	1034	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_789-IPR013762_88_640	1	34	759	789	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_693-IPR010095_372_570-PTHR30405_333_576	1	34	661	693	IPR010095:Transposase IS605, OrfB, C-terminal;PTHR30405:TRANSPOSASE
IS_length_952-IPR002686_74_404-IPR002686_59_404-PTHR34322_35_521-IPR036515_35_422-IPR036515_35_518	1	37	922	952	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1747-IPR013762_606_1131	1	29	1719	1747	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2806-IPR039552_1526_1649-IPR004291_638_1505-IPR024463_200_434-IPR008878_1987_2275-IPR008878_1975_2272	1	25	2782	2806	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR039552:Transposase IS66, C-terminal
IS_length_1609-IPR013762_960_1482	1	26	1584	1609	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1883-IPR008490_375_549-IPR025668_1266_1623-PTHR33408_219_1683	1	35	1836	1883	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_2540-IPR013762_1246_1807	1	35	2506	2540	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1938-IPR013762_674_1223	1	30	1909	1938	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1805-IPR013762_801_1491	1	47	1774	1805	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1912-IPR025668_1266_1656-IPR008490_282_483-PTHR33408_165_1659	1	34	1881	1912	IPR008490:Transposase InsH, N-terminal;IPR025668:Transposase DDE domain;PTHR33408:TRANSPOSASE
IS_length_1005-PTHR34322_21_516-IPR002686_57_387-IPR002686_45_387-IPR036515_21_513-IPR036515_21_402	1	26	973	1005	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1655-IPR013762_996_1521	1	26	1630	1655	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1683-IPR012337_415_1360-IPR038721_481_877	1	26	1647	1683	IPR012337:Ribonuclease H-like superfamily;IPR038721:Transposase IS701-like, DDE domain
IS_length_2891-IPR012337_2100_2559-IPR036397_2100_2574	1	28	2856	2891	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily
IS_length_1441-IPR012337_4_130-IPR036397_284_650-PTHR46889_161_596-IPR012337_284_605	1	31	1403	1441	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_788-IPR013762_163_715	1	34	758	788	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1595-IPR004291_20_380-IPR039552_398_521-IPR039552_1434_1557-IPR004291_1056_1416	1	39	1557	1595	IPR004291:Transposase IS66, central domain;IPR039552:Transposase IS66, C-terminal
IS_length_2635-IPR013762_859_1405	1	29	2607	2635	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2691-IPR008490_305_500	1	30	2662	2691	IPR008490:Transposase InsH, N-terminal
IS_length_1299-IPR036397_253_739-IPR012337_253_733-PTHR46889_37_739	1	30	1261	1299	IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2082-IPR013762_908_1439	1	27	2056	2082	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1176-PTHR10948_50_1013-IPR012337_572_1028-IPR025246_47_176-IPR036397_575_1028-IPR001598_854_902	1	32	1145	1176	IPR001598:Transposase, IS30, conserved site;IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_2199-IPR013762_1090_1624	1	34	2166	2199	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2903-IPR013762_1589_2132	1	43	2861	2903	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1984-IPR002559_9_387-PTHR33258_3_429-IPR012337_3_498	1	29	1956	1984	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;PTHR33258:TRANSPOSASE INSL FOR INSERTION SEQUENCE ELEMENT IS186A-RELATED
IS_length_2509-IPR036515_279_474-IPR036515_279_432	1	26	2484	2509	IPR036515:Transposase IS200-like superfamily
IS_length_837-IPR013762_81_654	1	32	806	837	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2945-IPR002686_124_388-IPR002686_124_391-IPR036515_76_394-IPR036515_100_379-PTHR33360_100_385	1	39	2920	2945	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR33360:TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS200
IS_length_1587-IPR013762_925_1450	1	31	1555	1587	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2842-IPR013762_538_1063	1	28	2815	2842	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_759-IPR013762_103_649	1	27	733	759	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2344-IPR013762_1213_1741	1	45	2300	2344	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1814-IPR025246_314_431-IPR012337_1049_1505-PTHR10948_683_1508-IPR036397_944_1517	1	50	1785	1814	IPR012337:Ribonuclease H-like superfamily;IPR025246:Transposase IS30-like HTH domain;IPR036397:Ribonuclease H superfamily;PTHR10948:TRANSPOSASE
IS_length_2583-IPR002514_79_292-PTHR46889_991_1381-IPR036397_994_1378-IPR012337_994_1366-IPR036397_1614_1914-PTHR46889_1428_1905-IPR012337_1611_1905-IPR002514_2201_2414	1	43	2541	2583	IPR002514:Transposase IS3/IS911family;IPR012337:Ribonuclease H-like superfamily;IPR036397:Ribonuclease H superfamily;PTHR46889:TRANSPOSASE INSF FOR INSERTION SEQUENCE IS3B-RELATED
IS_length_2599-IPR002686_1102_1363-IPR002686_1042_1363-PTHR34322_1045_1543-IPR036515_1042_1489-IPR036515_1048_1381	1	31	2570	2599	IPR002686:Transposase IS200-like;IPR036515:Transposase IS200-like superfamily;PTHR34322:TRANSPOSASE, Y1_TNP DOMAIN-CONTAINING
IS_length_1461-IPR013762_555_1146	1	30	1425	1461	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2022-IPR013762_872_1415	1	28	1995	2022	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_958-IPR013762_162_723	1	29	930	958	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2296-IPR013762_1159_1684	1	29	2268	2296	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1445-IPR013762_743_1322	1	30	1416	1445	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1655-IPR013762_1005_1527	1	31	1625	1655	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2827-IPR013762_1579_2122	1	26	2802	2827	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2568-IPR024445_1787_2228-IPR024445_1805_2228-IPR024442_1436_1583	1	43	2538	2568	IPR024442:Transposase, zinc-ribbon;IPR024445:ISXO2-like transposase domain
IS_length_1735-IPR013762_1067_1598	1	41	1702	1735	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1275-IPR038717_653_1094	1	27	1249	1275	IPR038717:Tc1-like transposase, DDE domain
IS_length_973-IPR025668_380_866	1	27	947	973	IPR025668:Transposase DDE domain
IS_length_1699-IPR013762_536_1061	1	37	1667	1699	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2562-IPR024445_1781_2207-IPR024445_1766_2207-IPR024442_1415_1562	1	30	2525	2562	IPR024442:Transposase, zinc-ribbon;IPR024445:ISXO2-like transposase domain
IS_length_2884-IPR008878_556_844-IPR008878_547_847-IPR004291_1747_2575-IPR024463_1309_1546-IPR039552_2648_2771	1	26	2859	2884	IPR004291:Transposase IS66, central domain;IPR008878:Transposase IS66, Orf2;IPR024463:Transposase TnpC, homeodomain;IPR039552:Transposase IS66, C-terminal
IS_length_1462-PTHR37529_108_1419-IPR012337_432_1335-IPR002559_483_1155-IPR024473_153_426	1	36	1427	1462	IPR002559:Transposase, IS4-like;IPR012337:Ribonuclease H-like superfamily;IPR024473:Transposase, IS4, N-terminal;PTHR37529:TRANSPOSASE INSG FOR INSERTION SEQUENCE ELEMENT IS4-RELATED
IS_length_1923-IPR008490_433_646-PTHR33408_301_1198	1	26	1877	1923	IPR008490:Transposase InsH, N-terminal;PTHR33408:TRANSPOSASE
IS_length_1392-IPR013762_698_1292	1	27	1366	1392	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1328-IPR025246_341_464-PTHR10948_344_1121	1	26	1303	1328	IPR025246:Transposase IS30-like HTH domain;PTHR10948:TRANSPOSASE
IS_length_1437-IPR013762_525_1089	1	29	1409	1437	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2884-IPR013762_1658_2201	1	27	2859	2884	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_1455-IPR013762_762_1359	1	30	1430	1455	IPR013762:Integrase-like, catalytic domain superfamily
IS_length_2401-IPR001207_1534_2143-IPR001207_1531_2203	1	49	2353	2401	IPR001207:Transposase, mutator type
